State,SA4 code,SA4 name,SA2 code,SA2 name,Total Persons
Northern Territory,702,Northern Territory - Outback,71063,East Arnhem,8582
Northern Territory,702,Northern Territory - Outback,71064,Nhulunbuy,3409
Northern Territory,702,Northern Territory - Outback,71065,Elsey,2596
Northern Territory,702,Northern Territory - Outback,71066,Gulf,4774
Northern Territory,702,Northern Territory - Outback,71067,Katherine,10635
Northern Territory,702,Northern Territory - Outback,71068,Victoria River,2842
Australian Capital Territory,801,Australian Capital Territory,81001,Aranda,2429
Australian Capital Territory,801,Australian Capital Territory,81002,Belconnen,6916
Australian Capital Territory,801,Australian Capital Territory,81003,Bruce,7273
Australian Capital Territory,801,Australian Capital Territory,81004,Charnwood,3008
Australian Capital Territory,801,Australian Capital Territory,81005,Cook,2887
Australian Capital Territory,801,Australian Capital Territory,81006,Dunlop,7262
Australian Capital Territory,801,Australian Capital Territory,81007,Evatt,5393
Australian Capital Territory,801,Australian Capital Territory,81008,Florey,4863
Australian Capital Territory,801,Australian Capital Territory,81009,Flynn (ACT),3376
Australian Capital Territory,801,Australian Capital Territory,81010,Fraser,2045
Australian Capital Territory,801,Australian Capital Territory,81011,Giralang,3351
Australian Capital Territory,801,Australian Capital Territory,81012,Gooromon,7
Australian Capital Territory,801,Australian Capital Territory,81013,Hawker,2992
Australian Capital Territory,801,Australian Capital Territory,81014,Higgins,3118
Australian Capital Territory,801,Australian Capital Territory,81015,Holt,4659
Australian Capital Territory,801,Australian Capital Territory,81016,Kaleen,7464
Australian Capital Territory,801,Australian Capital Territory,81017,Latham,3671
Australian Capital Territory,801,Australian Capital Territory,81018,Lawson,145
Australian Capital Territory,801,Australian Capital Territory,81019,Macgregor (ACT),6898
Australian Capital Territory,801,Australian Capital Territory,81020,Macquarie,2764
Australian Capital Territory,801,Australian Capital Territory,81021,McKellar,2835
Australian Capital Territory,801,Australian Capital Territory,81022,Melba,3211
Australian Capital Territory,801,Australian Capital Territory,81023,Page,3047
Australian Capital Territory,801,Australian Capital Territory,81024,Scullin,2980
Australian Capital Territory,801,Australian Capital Territory,81025,Spence,2629
Australian Capital Territory,801,Australian Capital Territory,81026,Weetangera,2582
Australian Capital Territory,801,Australian Capital Territory,81027,ACT - South West,5338
Australian Capital Territory,801,Australian Capital Territory,81028,Molonglo,38
Australian Capital Territory,801,Australian Capital Territory,81029,Namadgi,39
Australian Capital Territory,801,Australian Capital Territory,81030,ACT - East,868
Australian Capital Territory,801,Australian Capital Territory,81031,Hume,435
Australian Capital Territory,801,Australian Capital Territory,81032,Kowen,44
Australian Capital Territory,801,Australian Capital Territory,81033,Majura,277
Australian Capital Territory,801,Australian Capital Territory,81034,Amaroo,5721
Australian Capital Territory,801,Australian Capital Territory,81035,Bonner,6917
Australian Capital Territory,801,Australian Capital Territory,81036,Casey,5850
Australian Capital Territory,801,Australian Capital Territory,81037,Crace,4521
Australian Capital Territory,801,Australian Capital Territory,81038,Forde,4456
Australian Capital Territory,801,Australian Capital Territory,81039,Franklin,6592
Australian Capital Territory,801,Australian Capital Territory,81040,Gungahlin,6332
Australian Capital Territory,801,Australian Capital Territory,81041,Gungahlin - East,9
Australian Capital Territory,801,Australian Capital Territory,81042,Gungahlin - West,768
Australian Capital Territory,801,Australian Capital Territory,81043,Hall,276
Australian Capital Territory,801,Australian Capital Territory,81044,Harrison,7850
Australian Capital Territory,801,Australian Capital Territory,81045,Mitchell,4
Australian Capital Territory,801,Australian Capital Territory,81046,Ngunnawal,10577
Australian Capital Territory,801,Australian Capital Territory,81047,Nicholls,6879
Australian Capital Territory,801,Australian Capital Territory,81048,Palmerston,5656
Australian Capital Territory,801,Australian Capital Territory,81049,Acton,2140
Australian Capital Territory,801,Australian Capital Territory,81050,Ainslie,5260
Australian Capital Territory,801,Australian Capital Territory,81051,Braddon,5689
Australian Capital Territory,801,Australian Capital Territory,81052,Campbell,5072
Australian Capital Territory,801,Australian Capital Territory,81053,Civic,4390
Australian Capital Territory,801,Australian Capital Territory,81054,Dickson,2174
Australian Capital Territory,801,Australian Capital Territory,81055,Downer,3716
Australian Capital Territory,801,Australian Capital Territory,81056,Hackett,3055
Australian Capital Territory,801,Australian Capital Territory,81057,Lyneham,5250
Australian Capital Territory,801,Australian Capital Territory,81058,O`Connor (ACT),5626
Australian Capital Territory,801,Australian Capital Territory,81059,Reid,1655
Australian Capital Territory,801,Australian Capital Territory,81060,Turner,4131
Australian Capital Territory,801,Australian Capital Territory,81061,Watson,5947
Australian Capital Territory,801,Australian Capital Territory,81062,Deakin,2930
Australian Capital Territory,801,Australian Capital Territory,81063,Forrest,1637
Australian Capital Territory,801,Australian Capital Territory,81064,Griffith (ACT),4688
Australian Capital Territory,801,Australian Capital Territory,81065,Kingston - Barton,6143
Australian Capital Territory,801,Australian Capital Territory,81066,Lake Burley Griffin,0
Australian Capital Territory,801,Australian Capital Territory,81067,Narrabundah,5997
Australian Capital Territory,801,Australian Capital Territory,81068,Parkes (ACT),5
Australian Capital Territory,801,Australian Capital Territory,81069,Red Hill (ACT),3266
Australian Capital Territory,801,Australian Capital Territory,81070,Yarralumla,2942
Australian Capital Territory,801,Australian Capital Territory,81071,Banks,5027
Australian Capital Territory,801,Australian Capital Territory,81072,Bonython,3818
Australian Capital Territory,801,Australian Capital Territory,81073,Calwell,5800
Australian Capital Territory,801,Australian Capital Territory,81074,Chisholm,5180
Australian Capital Territory,801,Australian Capital Territory,81075,Conder,5085
Australian Capital Territory,801,Australian Capital Territory,81076,Fadden,2978
Australian Capital Territory,801,Australian Capital Territory,81077,Gilmore,2768
Australian Capital Territory,801,Australian Capital Territory,81078,Gordon (ACT),7716
Australian Capital Territory,801,Australian Capital Territory,81079,Gowrie (ACT),3074
Australian Capital Territory,801,Australian Capital Territory,81080,Greenway,1888
Australian Capital Territory,801,Australian Capital Territory,81081,Isabella Plains,4436
Australian Capital Territory,801,Australian Capital Territory,81082,Kambah,15008
Australian Capital Territory,801,Australian Capital Territory,81083,Macarthur,1456
Australian Capital Territory,801,Australian Capital Territory,81084,Monash,5504
Australian Capital Territory,801,Australian Capital Territory,81085,Mount Taylor,3
Australian Capital Territory,801,Australian Capital Territory,81086,Oxley (ACT),1689
Australian Capital Territory,801,Australian Capital Territory,81087,Richardson,3037
Australian Capital Territory,801,Australian Capital Territory,81088,Theodore,3868
Australian Capital Territory,801,Australian Capital Territory,81089,Tuggeranong,22
Australian Capital Territory,801,Australian Capital Territory,81090,Wanniassa,7600
Australian Capital Territory,801,Australian Capital Territory,81091,Chapman,2695
Australian Capital Territory,801,Australian Capital Territory,81092,Duffy,3205
Australian Capital Territory,801,Australian Capital Territory,81093,Fisher,3067
Australian Capital Territory,801,Australian Capital Territory,81094,Holder,2618
Australian Capital Territory,801,Australian Capital Territory,81095,Rivett,3201
Australian Capital Territory,801,Australian Capital Territory,81096,Stirling,2151
Australian Capital Territory,801,Australian Capital Territory,81097,Waramanga,2629
Australian Capital Territory,801,Australian Capital Territory,81098,Weston,3603
Australian Capital Territory,801,Australian Capital Territory,81099,Chifley,2475
Australian Capital Territory,801,Australian Capital Territory,81100,Curtin,5331
Australian Capital Territory,801,Australian Capital Territory,81101,Farrer,3264
Australian Capital Territory,801,Australian Capital Territory,81102,Garran,3611
Australian Capital Territory,801,Australian Capital Territory,81103,Hughes,3025
Australian Capital Territory,801,Australian Capital Territory,81104,Isaacs,2363
Australian Capital Territory,801,Australian Capital Territory,81105,Lyons (ACT),3116
Australian Capital Territory,801,Australian Capital Territory,81106,Mawson,3307
Australian Capital Territory,801,Australian Capital Territory,81107,O`Malley,1031
Australian Capital Territory,801,Australian Capital Territory,81108,Pearce,2633
Australian Capital Territory,801,Australian Capital Territory,81109,Phillip,3014
Australian Capital Territory,801,Australian Capital Territory,81110,Torrens,2207
