long,lat,id,name,pop,area,hex_long,hex_lat,hex_id,distance
145.93983610499902,-17.350283673377586,1199,Babinda,4312,669.1832,145.92112402300006,-17.858562168999935,11807,56284.896424722036
152.5792736625698,-27.68155646431127,1324,Rosewood,12109,674.5527,148.32112402300007,-26.858562168999935,7735,431361.94956853235
150.35382380338135,-35.37646431537282,287,Ulladulla Region,5159,677.6148,151.47112402300007,-37.95856216899993,2713,303433.9094925435
146.83693315064463,-41.56513412948124,2056,Westbury,4065,679.0802,146.37112402300008,-42.158562168999936,792,76421.12765975112
150.70443068302478,-23.365050725758877,1247,Rockhampton Region - East,3484,680.8738,151.32112402300007,-23.258562168999937,9377,64173.227881460196
146.93799111224615,-42.9885646997047,2072,Huonville - Franklin,8555,681.95,146.37112402300008,-43.35856216899994,248,61759.746259041305
146.99782355847387,-36.329875710176005,652,Yackandandah,4494,708.198,149.22112402300007,-38.25856216899994,2570,290978.2401153815
153.26623225185065,-29.420587705142793,81,Maclean - Yamba - Iluka,16440,711.0493,148.02112402300006,-28.058562168999934,7190,534079.5557582104
145.5986652664736,-38.516552306122954,670,Wonthaggi - Inverloch,22452,728.7626,145.32112402300007,-40.658562168999936,1469,239006.1314113956
145.6801885992679,-37.76801524226638,882,Yarra Valley,16640,729.7582,148.92112402300006,-38.85856216899994,2297,308195.70106965053
144.97814566713862,-36.25566828154001,1013,Kyabram,11003,738.862,144.12112402300005,-34.658562168999936,4185,193516.287614768
152.37935414150166,-27.64354198159422,1322,Lockyer Valley - East,20326,741.5888,148.17112402300006,-27.158562168999936,7598,419640.4415224819
150.7154742912645,-34.36943395077686,136,Illawarra Catchment Reserve,5,744.3423,152.52112402300006,-37.658562168999936,2853,399579.945033956
147.04171857529846,-41.11055359507449,2058,George Town,6905,747.168,147.42112402300006,-40.658562168999936,1476,59514.36781875185
152.4032799727831,-32.25045582405076,155,Forster-Tuncurry Region,6231,749.4773,147.12112402300005,-30.458562168999936,6099,540363.2945704923
