long,lat,id,name,pop,area,hex_long,hex_lat,hex_id,distance
151.1449458158966,-33.936824974329866,391,Arncliffe - Bardwell Valley,22911,4.9926,151.47112402300007,-34.95856216899993,4073,117234.15270668913
138.48202767675485,-35.19851423054925,1659,Seaford (SA),22857,23.5763,138.42112402300006,-35.25856216899994,3894,8667.190736584093
145.16458366752565,-38.34572247909307,984,Hastings - Somers,22806,108.884,144.72112402300007,-38.85856216899994,2283,68797.38549600304
151.11913595242922,-33.778661872527245,525,Macquarie Park - Marsfield,22784,10.672,152.52112402300006,-34.058562168999934,4485,133314.18484590895
150.98827673560402,-33.90119363483415,367,Bass Hill - Georges Hall,22770,8.9161,150.57112402300007,-34.95856216899993,4070,123397.80956875508
144.28610197411234,-38.17785235020736,619,Highton,22714,40.587,143.82112402300007,-38.25856216899994,2552,41694.174128781015
151.10570659219383,-33.854233026866844,399,Concord - Mortlake - Cabarita,22706,6.3192,152.22112402300007,-34.658562168999936,4212,136069.8190895073
144.99565415614074,-37.83983818884703,714,South Yarra - East,22677,2.5172,144.12112402300005,-37.058562168999934,3097,116217.79170822086
152.93710155516916,-26.321039885017488,1487,Noosa Hinterland,22667,820.066,152.82112402300007,-26.258562168999937,8022,13493.598924677739
115.90975031371234,-31.88784305114171,1794,Morley,22648,10.5547,116.07112402300007,-31.35856216899994,5587,60648.53491732017
150.96741664651813,-33.79185134326612,516,Toongabbie - Constitution Hill,22602,7.4795,149.67112402300006,-34.35856216899994,4339,135160.69806859107
145.07395847916075,-37.83837087482098,726,Camberwell,22567,7.2919,145.92112402300006,-37.058562168999934,3103,114497.0788003176
151.27518289320832,-33.886874794444296,350,Bondi Beach - North Bondi,22559,2.4605,152.52112402300006,-33.45856216899993,4757,124932.41919283851
145.0660685917937,-37.87690356509119,774,Malvern East,22543,7.5668,146.37112402300008,-37.95856216899993,2696,115114.9395440899
145.10116394064684,-37.90838305248448,926,Oakleigh - Huntingdale,22537,10.1702,146.07112402300007,-38.558562168999934,2423,111447.2244286988
151.49474299900692,-33.25788313608337,47,Gorokan - Kanwal - Charmhaven,22489,11.249,152.22112402300007,-32.85856216899994,5028,81014.85112232083
145.15306270150907,-37.81650866416178,739,Blackburn,22480,8.6077,145.17112402300006,-36.75856216899994,3236,117421.28514891754
145.5986652664736,-38.516552306122954,670,Wonthaggi - Inverloch,22452,728.7626,145.62112402300005,-38.85856216899994,2286,38015.540995651034
151.36208618529724,-32.83184784580619,107,Cessnock,22426,68.9813,151.17112402300006,-32.558562168999934,5160,35201.215279251854
137.53652592911817,-33.041382964729166,1708,Whyalla,22424,40.8707,137.67112402300006,-33.158562168999936,4843,18076.340322099142
150.7486068784804,-33.527218102119555,308,Kurrajong Heights - Ebenezer,22420,331.85,150.87112402300008,-32.558562168999934,5159,108032.20101442796
153.06718723056204,-27.62828485523875,1114,Calamvale - Stretton,22418,19.736,153.42112402300006,-27.458562168999936,7480,39697.75931336563
151.46745868384454,-33.379366357085146,43,Bateau Bay - Killarney Vale,22412,10.8595,152.37112402300008,-33.158562168999936,4892,87684.63388245832
151.27832950927657,-33.77113420382461,448,Freshwater - Brookvale,22330,7.1838,152.67112402300006,-33.75856216899994,4621,129037.50031534956
151.16299693568777,-33.76066815206906,426,Gordon - Killara,22297,11.6714,151.77112402300006,-34.95856216899993,4074,144172.17568425572
138.6788630330513,-34.89851479888172,1587,Rostrevor - Magill,22241,9.9383,138.87112402300008,-34.95856216899993,4031,18787.596263322044
145.0229271815493,-37.87386876449898,754,Caulfield - North,22207,6.4189,143.67112402300006,-37.95856216899993,2687,119241.73437661336
150.59467366937633,-33.6903153225697,473,Springwood - Winmalee,22138,69.6647,149.67112402300006,-33.158562168999936,4883,104192.32619803313
144.9463507440566,-37.80127458552331,700,North Melbourne,22086,3.2492,144.87112402300008,-36.75856216899994,3235,115911.68986287016
151.16539355883825,-33.80129988574345,416,Chatswood (West) - Lane Cove North,22065,5.5372,150.57112402300007,-32.558562168999934,5158,148549.37035702335
145.17833920014255,-37.881500616572886,921,Glen Waverley - East,22027,9.1645,146.37112402300008,-37.35856216899994,2968,120240.57639481287
151.0501456036965,-33.811050548137366,501,Ermington - Rydalmere,22020,9.8654,149.52112402300006,-34.058562168999934,4475,144010.438027817
150.88544697372598,-34.391905051866154,145,Balgownie - Fairy Meadow,22018,12.2638,150.27112402300006,-34.95856216899993,4069,84387.63688194395
150.85458636734776,-34.41935337511783,147,Figtree - Keiraville,21976,18.8129,150.72112402300007,-35.25856216899994,3935,93893.1944097289
151.07054332168155,-34.009920605965874,570,Oyster Bay - Como - Jannali,21974,8.9053,151.02112402300006,-35.25856216899994,3936,138585.34651292223
145.12475920694777,-37.59609326894993,804,Doreen,21904,14.4616,145.47112402300007,-36.75856216899994,3237,97904.40396172645
151.00763813749145,-33.83796347641199,505,Granville - Clyde,21894,5.6083,149.37112402300008,-33.75856216899994,4610,151804.75080766395
147.33977147619623,-35.153633580394086,273,Wagga Wagga - South,21869,29.4358,147.42112402300006,-35.25856216899994,3924,13798.127356416207
145.12385099465214,-37.78488180240555,734,Doncaster,21864,8.7738,146.52112402300006,-37.658562168999936,2833,123986.91463397404
151.00176357876506,-33.85931630541039,507,Guildford - South Granville,21848,6.7962,149.97112402300007,-34.95856216899993,4068,154423.7320181101
150.67756731209664,-33.7863736061262,479,Glenmore Park - Regentville,21793,9.233,149.82112402300007,-32.85856216899994,5020,130183.01148411067
150.98230626280335,-33.54643408380346,305,Dural - Kenthurst - Wisemans Ferry,21705,377.5396,150.27112402300006,-32.558562168999934,5157,128118.90817898253
150.72496820728023,-34.0381386244427,453,Elderslie - Harrington Park,21700,21.5414,149.37112402300008,-34.35856216899994,4338,129749.05247980291
151.05164898546718,-33.93087024439857,380,Punchbowl,21693,5.2458,152.07112402300007,-34.95856216899993,4075,147557.9520542705
151.00136306839173,-34.02219797653935,569,Menai - Lucas Heights - Woronora,21692,33.4047,151.32112402300007,-35.25856216899994,3937,140247.89253486836
